"d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "identif" "lsize" "razd" "raz92d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm"
0 0 0 0 2 20 20 20 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5441" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 13 13 13 20 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5452" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 14 15 13 NA 0 1989-01-01 2115 336 3670 158 25 133 0 336 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5461" 8.20794694104862 "0" "0" 0 0 1 0 0 0 0.0644634842921257 0.841772151898734 0.137086903304774 8.20794694104862 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 0 14 15 13 NA 0 1990-01-01 1861 386 3148 192 25 167 7 379 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5461" 8.05452260953729 "0" "0" 0 0 1 0 0 0 0.0854472630173565 0.869791666666667 0.168669336893636 8.05452260953729 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 14 15 13 NA 0 1991-01-01 1899 472 3107 165 21 144 7 465 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5461" 8.04141290939305 "0" "0" 0 0 1 0 0 0 0.069590889919865 0.872727272727273 0.196119780683256 8.04141290939305 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 3 15 15 15 9 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5462" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 18 15 19 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5467" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 18 18 18 24 0 1989-01-01 5523 341 11047 567 508 59 3 336 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5478" 9.30991417687228 "0" "0" 0 0 1 0 0 0 0.0966916780354707 0.104056437389771 0.0572987721691678 9.30991417687228 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 18 18 18 24 0 1990-01-01 5595 370 9899 614 567 47 34 334 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5478" 9.20018902091981 "0" "0" 0 0 1 0 0 0 0.102933780385583 0.0765472312703583 0.0559932942162615 9.20018902091981 0.886655074983699 "0" 0.116473494204826 "1"
0 0 0 0 0 18 18 18 24 0 1991-01-01 7751 588 17669 1094 977 117 48 415 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5478" 9.77956697061665 "0" "0" 0 0 1 0 0 0 0.131190790262621 0.106946983546618 0.0497661590118719 9.77956697061665 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 20 20 20 6 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5479" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 3 0 22 21 20 23 0 1989-01-01 2735 2917 4387 383 0.15 498 61 2844 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5480" 8.38640090116621 "1" "1" 0 0 1 0 0 0 0.0677636234961076 0.999698885877748 0.503184713375796 8.38640090116621 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 3 0 22 21 20 23 0 1990-01-01 3189 2584 5260 379 0.01 480 13 2559 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5480" 8.56788630573176 "1" "1" 0 0 1 0 0 0 0.0656504417114152 0.999979167100685 0.443270396674173 8.56788630573176 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 3 0 22 21 20 23 0 1991-01-01 2943 2986 6179 504 53 451 0 2303 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5480" 8.72891172506098 "1" "1" 0 0 1 0 0 0 0.0850059031877214 0.89484126984127 0.388429752066116 8.72891172506098 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 15 15 15 19 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5482" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 16 13 13 NA 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5483" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 19 15 17 15 0 1989-01-01 752 428 2316 208 144 64 0 331 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5491" 7.74759683869289 "0" "0" 0 0 1 0 0 0 0.176271186440678 0.307692307692308 0.280508474576271 7.74759683869289 0.808654235860552 "0" 0.11015317264026 "0"
0 0 0 0 0 19 15 17 15 0 1990-01-01 488 390 1798 172 108 64 10 260 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5491" 7.49443021503157 "0" "0" 0 0 1 0 0 0 0.195899772209567 0.372093023255814 0.296127562642369 7.49443021503157 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 19 15 17 15 0 1991-01-01 1132 303 2310 178 132 46 7 231 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5491" 7.74500280351584 "0" "0" 0 0 1 0 0 0 0.12404181184669 0.258426966292135 0.160975609756098 7.74500280351584 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 17 17 17 15 0 1989-01-01 2013 325 3686 247 60 187 88 235 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5492" 8.21229713822977 "0" "0" 0 0 1 0 0 0 0.105645851154833 0.757085020242915 0.100513259195894 8.21229713822977 0.808654235860552 "0" 0.11015317264026 "1"
0 0 0 0 0 17 17 17 15 0 1990-01-01 2006 329 4126 302 84 218 0 326 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5492" 8.3250636936312 "0" "0" 0 0 1 0 0 0 0.129336188436831 0.721854304635762 0.139614561027837 8.3250636936312 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 17 17 17 15 0 1991-01-01 2344 479 3968 319 21 298 76 276 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5492" 8.28601746840476 "0" "0" 0 0 1 0 0 0 0.113000354233085 0.934169278996865 0.0977683315621679 8.28601746840476 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 18 18 18 11 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5496" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 18 18 18 11 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5496" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 18 18 18 11 0 1991-01-01 164 459 1407 108 23 85 1 458 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5496" 7.24921505711439 "0" "0" 0 0 1 0 0 0 0.173354735152488 0.787037037037037 0.735152487961477 7.24921505711439 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 11 15 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5498" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 12 12 12 11 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5500" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 12 12 12 11 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5500" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 12 12 12 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5500" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 17 17 17 6 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5504" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 11 11 11 6 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5505" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 11 11 11 6 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5505" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 11 11 11 6 0 1991-01-01 1980 92 7599 341 268 73 4 66 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5505" 8.93577193866978 "0" "0" 0 0 1 0 0 0 0.16457528957529 0.214076246334311 0.0318532818532819 8.93577193866978 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 12 12 12 5 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5509" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 12 11 15 4 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5512" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 10 10 10 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5514" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 13 15 2 1 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5517" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 0 13 15 2 1 1990-01-01 484 207 2231 213 152 61 2 107 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5517" 7.71020519443253 "0" "0" 1 0 1 0 0 0 0.308248914616498 0.286384976525822 0.154848046309696 7.71020519443253 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 0 13 15 2 1 1991-01-01 732 225 2417 216 123 93 1 126 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5517" 7.79028238070348 "0" "0" 1 0 1 0 0 0 0.225705329153605 0.430555555555556 0.13166144200627 7.79028238070348 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 8 13 2 1 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5518" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 0 8 13 2 1 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5518" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 0 8 13 2 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5518" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 9 0 0 17 17 17 19 1 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5519" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 11 9 13 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5521" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 28 22 16 11 0 1989-01-01 1294 428 1987 152 0.5 167 49 379 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5522" 7.59438124255182 "0" "0" 0 0 1 0 0 0 0.0882694541231127 0.997014925373134 0.220092915214866 7.59438124255182 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 0 28 22 16 11 0 1990-01-01 1361 405 1472 150 -24 174 3 402 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5522" 7.29437729928882 "0" "0" 0 0 1 0 0 0 0.0849377123442809 1.16 0.227633069082673 7.29437729928882 0.886655074983699 "1" 0.116473494204826 "0"
0 0 0 0 0 28 22 16 11 0 1991-01-01 1421 369 1301 77 -76 153 3 366 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5522" 7.1708884785125 "0" "0" 0 0 1 0 0 0 0.0430167597765363 1.98701298701299 0.204469273743017 7.1708884785125 0.958094098883573 "1" 0.129344816950258 "0"
0 0 0 0 0 16 16 15 11 0 1989-01-01 507 926 2566 95 15 80 23 885 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5524" 7.85010354517558 "0" "0" 0 0 0 1 0 0 0.0662944870900209 0.842105263157895 0.617585484996511 7.85010354517558 0.808654235860552 "1" 0.11015317264026 "0"
0 0 0 0 0 16 16 15 11 0 1990-01-01 504 913 2052 107 20 87 47 856 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5524" 7.62657020629066 "0" "0" 0 0 0 1 0 0 0.0755116443189838 0.813084112149533 0.60409315455187 7.62657020629066 0.886655074983699 "0" 0.116473494204826 "0"
0 0 0 0 0 16 16 15 11 0 1991-01-01 522 903 2316 143 52 91 26 867 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5524" 7.74759683869289 "0" "0" 0 0 0 1 0 0 0.100350877192982 0.636363636363636 0.608421052631579 7.74759683869289 0.958094098883573 "0" 0.129344816950258 "0"
0 0 0 0 0 0 0 11 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5536" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 20 20 20 7 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5538" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 17 19 19 24 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5539" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
3 3 1 3 0 22 20 21 4 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5540" NA "1" "1" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 15 16 5 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5551" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 8 5 18 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5553" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
3 2 3 3 0 15 15 15 2 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5554" NA "1" "1" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 15 11 9 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5561" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 19 19 2 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5563" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 10 10 10 21 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5564" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 3 3 11 11 11 11 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5565" NA "1" "1" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 15 15 15 5 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5566" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 10 12 14 8 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5570" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 10 12 14 8 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5570" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 10 12 14 8 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5570" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 20 22 22 19 0 1989-01-01 6076 654 6538 913 49 864 0 654 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5572" 8.78538658728416 "0" "0" 0 0 1 0 0 0 0.135661218424963 0.946330777656079 0.0971768202080238 8.78538658728416 0.808654235860552 "1" 0.11015317264026 "1"
0 0 0 0 0 20 22 22 19 0 1990-01-01 5301 638 7265 771 -37 808 7 630 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5572" 8.89082357600438 "0" "0" 0 0 1 0 0 0 0.129819834989055 1.04798962386511 0.106078464387944 8.89082357600438 0.886655074983699 "1" 0.116473494204826 "1"
0 0 0 0 0 20 22 22 19 0 1991-01-01 6135 618 7259 743 119 624 0 616 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5572" 8.88999735728484 "0" "0" 0 0 1 0 0 0 0.110025173996742 0.839838492597577 0.0912187176069895 8.88999735728484 0.958094098883573 "0" 0.129344816950258 "1"
0 0 0 0 0 16 16 16 19 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5576" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 14 14 14 8 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5577" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 53 22 18 34 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5590" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 0 17 12 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5595" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 0 0 17 12 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5595" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 0 0 17 12 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5595" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 2 0 0 0 16 16 2 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5602" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 16 16 16 2 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5604" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 16 16 16 2 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5604" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 16 16 16 2 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5604" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 9 20 20 20 13 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5607" NA "0" "0" 0 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 7 10 12 3 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5618" NA "0" "0" 0 0 0 1 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
0 0 0 0 0 0 17 16 2 0 1989-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5620" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.808654235860552 NA 0.11015317264026 NA
0 0 0 0 0 0 17 16 2 0 1990-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5620" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.886655074983699 NA 0.116473494204826 NA
0 0 0 0 0 0 17 16 2 0 1991-01-01 NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5620" NA "0" "0" 1 0 1 0 0 0 NA NA NA NA 0.958094098883573 NA 0.129344816950258 NA
3 0 0 0 0 34 34 34 14 0 1989-01-01 4132 612 7942 484 174 310 259 353 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5639" 8.9799204116912 "1" "1" 0 0 1 0 0 0 0.102023608768971 0.640495867768595 0.0744097807757167 8.9799204116912 0.808654235860552 "0" 0.11015317264026 "1"
3 0 0 0 0 34 34 34 14 0 1990-01-01 4653 597 8805 549 196 353 223 374 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5639" 9.08307502093031 "1" "1" 0 0 1 0 0 0 0.104571428571429 0.642987249544627 0.0712380952380952 9.08307502093031 0.886655074983699 "0" 0.116473494204826 "1"
3 0 0 0 0 34 34 34 14 0 1991-01-01 3839 775 7587 230 -66 296 243 532 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "5639" 8.93419153533807 "1" "1" 0 0 1 0 0 0 0.0498482878196792 1.28695652173913 0.11530125704378 8.93419153533807 0.958094098883573 "1" 0.129344816950258 "1"
