"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "razd" "raz01d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi01" "persist" "perdesi"
703890682 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 142070.57899983 81626.0129010933 305777.603330114 26311.413181013 21963.8790044777 4347.5341765353 14943.1639182552 41142.5059521658 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1618 1989 2250 13 7 1 0 0 1 0 0 1 0 0 0.117620983661059 0.16523377694029 0.183921022678737 12.6306133301943 0.598704696626315 0 0.100247520197656 0 0 0 0
703890682 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 165610 129460 333886 21659 12756 8903 15532 42449 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1618 1989 2250 13 7 1 0 0 1 0 0 1 0 0 0.0734029213406988 0.411053141880973 0.143860778798251 12.7185548963315 0.632456223065049 0 0.100114425048501 0 0 0 0
704640185 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 4005.12325243897 2516.69446926307 6196.96633217475 976.61999617822 777.267633129678 199.352363048542 8.26331038543178 2431.4790809133 NA NA NA NA NA NA NA NA NA NA NA NA 0 1 NA NA NA 25 24 20 25 25 1 0 0 0 0 0 0 1 0 0.149746594868546 0.204124801692226 0.372822299651568 8.73181515002412 0.682926829268293 0 0.0995614662892028 0 0 0 0
704640185 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3641.53759547997 3721.58841483884 6580.17735129915 1398.04882583524 1266.86877346651 131.18005236873 5.68102588998435 3613.13246603005 NA NA NA NA NA NA NA NA NA NA NA NA 0 1 NA NA NA 25 24 20 25 25 1 0 0 0 0 0 0 1 0 0.189871642000421 0.0938308090136683 0.490706319702602 8.79181697704111 0.598704696626315 0 0.100247520197656 0 0 0 0
704640185 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2325 3675 4264 146 29 117 5 3561 NA NA NA NA NA NA NA NA NA NA NA NA 0 1 NA NA NA 25 24 20 25 25 1 0 0 0 0 0 0 1 0 0.0243333333333333 0.801369863013699 0.5935 8.35796296584568 0.632456223065049 1 0.100114425048501 0 0 0 0
705770354 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1061 312 2172 72 38 34 3 286 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 17 17 17 21 21 1 0 0 0 0 0 1 0 0 0.0524399126001457 0.472222222222222 0.20830298616169 7.68340368105383 0.682926829268293 0 0.0995614662892028 0 0 0 0
705770354 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 786 308 1745 43 16 27 6 301 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 17 17 17 21 21 1 0 0 0 0 0 1 0 0 0.0393053016453382 0.627906976744186 0.275137111517367 7.46450983463653 0.598704696626315 1 0.100247520197656 0 0 0 0
705770354 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 916.392175161522 308.863184369948 1800.26077819726 75.3461159858904 52.7102299782572 22.6358860076332 4.68978551544981 303.759299581153 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 17 17 17 21 21 1 0 0 0 0 0 1 0 0 0.0614942145731174 0.30042538638451 0.247915095590611 7.49568681016688 0.632456223065049 0 0.100114425048501 0 0 0 0
706010395 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 683 155 1887 32 17 15 3 149 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 20 20 1 0 0 0 0 0 1 0 0 0.0381861575178998 0.46875 0.177804295942721 7.54274354536855 0.682926829268293 0 0.0995614662892028 0 0 0 0
706010395 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 722 134 1715 12 7 5 3 128 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 20 20 1 0 0 0 0 0 1 0 0 0.014018691588785 0.416666666666667 0.149532710280374 7.44716835960004 0.598704696626315 0 0.100247520197656 0 0 0 0
706010395 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 880 87 2076 33 22 11 1 84 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 20 20 1 0 0 0 0 0 1 0 0 0.0341261633919338 0.333333333333333 0.0868665977249224 7.63819824428578 0.632456223065049 0 0.100114425048501 1 0 0 0
706480679 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3160 154 2061 358 353 5 13 128 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 20 18 23 13 13 1 0 0 0 0 0 0 0 1 0.108026554013277 0.0139664804469274 0.0386240193120097 7.63094658089046 0.682926829268293 0 0.0995614662892028 1 0 0 0
706480679 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2993 211 2236 288 286 2 9 187 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 20 18 23 13 13 1 0 0 0 0 0 0 0 1 0.0898876404494382 0.00694444444444444 0.0583645443196005 7.71244383427499 0.598704696626315 0 0.100247520197656 1 0 0 0
706480679 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3435 220 1687 -124 -131 7 11 192 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 20 18 23 13 13 1 0 0 0 0 0 0 0 1 -0.0339261285909713 -0.0564516129032258 0.052530779753762 7.43070708254597 0.632456223065049 0 0.100114425048501 1 0 0 0
706620177 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1493 2106 3616 68 -50 118 5 2101 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 19 19 24 NA 1 0 0 0 0 1 0 0 0 0.0188941372603501 1.73529411764706 0.583773270352876 8.19312372151207 0.682926829268293 1 0.0995614662892028 0 1 0 0
706620177 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1227 2286 2552 152 51 101 3 2271 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 19 19 24 NA 1 0 0 0 0 1 0 0 0 0.0432678622260176 0.664473684210526 0.646456020495303 7.84463264446468 0.598704696626315 1 0.100247520197656 0 1 0 0
706620177 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1160 2565 2411 33 -68 101 1 2553 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 19 19 24 NA 1 0 0 0 0 1 0 0 0 0.00885906040268456 3.06060606060606 0.685369127516778 7.78779687818117 0.632456223065049 1 0.100114425048501 0 1 0 0
706700532 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2027.09332892623 335.696984408166 5314.34149163082 308.324768756423 241.18537187479 67.1393968816332 1.54937069726846 332.08178611454 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 33 33 14 13 1 0 0 0 0 1 0 0 0 0.130491803278688 0.217755443886097 0.140546448087432 8.57816438688783 0.682926829268293 0 0.0995614662892028 0 0 0 0
706700532 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2881.12159048067 261.873231522463 5460.10600226208 393.639602947936 355.467906851834 38.1716960961023 5.1830374896063 238.615249939316 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 33 33 14 13 1 0 0 0 0 1 0 0 0 0.125243478033176 0.0969711782306391 0.0759197082568654 8.60522348288421 0.598704696626315 0 0.100247520197656 1 0 0 0
706700532 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2911 166 6175 153 118 35 4 145 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 31 33 33 14 13 1 0 0 0 0 1 0 0 0 0.0497237569060773 0.228758169934641 0.0471238219044524 8.72826416149618 0.632456223065049 0 0.100114425048501 1 0 0 0
707440359 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 17 17 15 19 19 1 0 0 0 0 0 0 1 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
707500345 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 2231.40385690012 479.183924762559 2416.13996291839 168.945792167415 48.1997686273092 120.746023540105 108.435643272891 370.748281489668 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 NA NA 20 25 30 21 16 1 1 1 0 0 0 1 0 0 0.0623281021593711 0.714702757559382 0.136777817710906 7.78992648904825 0.682926829268293 1 0.0995614662892028 0 1 0 0
707500345 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 2533.58101711022 1216.55367020095 3213.79152339292 209.28909759486 83.7532090049425 125.535888589918 113.843127249815 1102.71054295114 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 NA NA 20 25 30 21 16 1 1 1 0 0 0 1 0 0 0.0558084215756313 0.599820487701318 0.294045583664563 8.07520667903896 0.598704696626315 1 0.100247520197656 0 1 0 0
707500345 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 4316.03030569084 1586.03913710381 3304.80769727362 285.084208297396 91.9293280379282 193.154880259468 101.742009120629 1484.29712798318 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 NA NA 20 25 30 21 16 1 1 1 0 0 0 1 0 0 0.048302415120756 0.677536231884059 0.251487574378719 8.10313356519919 0.632456223065049 1 0.100114425048501 0 1 0 0
707740685 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3824 2379 4750 270 123 147 106 2254 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 47 48 48 13 13 1 0 0 0 0 1 0 0 0 0.0435273254876673 0.544444444444444 0.363372561663711 8.46589989702869 0.682926829268293 0 0.0995614662892028 0 0 0 0
707740685 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3566 2423 4644 270 118 152 215 2189 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 47 48 48 13 13 1 0 0 0 0 1 0 0 0 0.045082651527801 0.562962962962963 0.36550342294206 8.44333134281778 0.598704696626315 0 0.100247520197656 0 0 0 0
707740685 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3906 2434 5285 315 141 174 200 2215 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 47 48 48 13 13 1 0 0 0 0 1 0 0 0 0.0496845425867508 0.552380952380952 0.349369085173502 8.57262789830434 0.632456223065049 0 0.100114425048501 0 0 0 0
708120135 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1011 672 2110 162 114 48 18 654 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 23 23 23 23 1 0 0 0 0 0 0 1 0 0.0962566844919786 0.296296296296296 0.388591800356506 7.65444322647011 0.682926829268293 0 0.0995614662892028 0 0 0 0
708120135 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1018 506 2235 162 128 34 11 495 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 23 23 23 23 1 0 0 0 0 0 0 1 0 0.106299212598425 0.209876543209877 0.324803149606299 7.71199650704767 0.598704696626315 0 0.100247520197656 0 0 0 0
708120135 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 998 368 2292 221 198 23 4 364 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 23 23 23 23 1 0 0 0 0 0 0 1 0 0.161786237188873 0.104072398190045 0.266471449487555 7.73718007783463 0.632456223065049 0 0.100114425048501 0 0 0 0
708360160 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 24 27 46 46 1 0 0 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
708500245 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2172 1090 4133 325 145 180 0 1090 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 19 19 17 16 NA 1 0 0 0 0 1 0 0 0 0.0996321275291232 0.553846153846154 0.334150827713059 8.32675881451173 0.682926829268293 0 0.0995614662892028 0 0 0 0
708500245 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1851 1078 4071 220 72 148 0 1078 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 19 19 17 16 NA 1 0 0 0 0 1 0 0 0 0.0751109593717992 0.672727272727273 0.368043700921816 8.31164394850298 0.598704696626315 1 0.100247520197656 0 0 0 0
708500245 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2523 1281 4130 530 362 168 0 1278 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 19 19 17 16 NA 1 0 0 0 0 1 0 0 0 0.139327024185068 0.316981132075472 0.33596214511041 8.32603268595508 0.632456223065049 0 0.100114425048501 0 0 0 0
709260161 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 653.242682063968 138.969532658152 1048.47016893305 77.5161077742257 54.3246726954402 23.1914350787855 20.0672375236925 113.880701038595 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 15 15 15 42 NA 1 0 0 0 0 1 0 0 0 0.0978476553803397 0.299182140908482 0.143750246363646 6.95508739875273 0.682926829268293 0 0.0995614662892028 0 0 0 0
709260161 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 511.522947729397 130.360989944584 890.435277621406 64.4961012668688 46.6004994138214 17.8956018530474 15.2999984506293 111.967424997547 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 15 15 15 42 NA 1 0 0 0 0 1 0 0 0 0.100479381834332 0.27746796320292 0.174435623678772 6.79171041914662 0.598704696626315 0 0.100247520197656 0 0 0 0
709260161 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 564.293136804268 129.6624995481 1124.80154678841 167.04122617197 151.075188894111 15.966037277859 12.4472191378269 114.237906387022 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 15 15 15 42 NA 1 0 0 0 0 1 0 0 0 0.24070879667465 0.0955814180950866 0.164618457438418 7.02536189622296 0.632456223065049 0 0.100114425048501 0 0 0 0
710280529 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 17 17 17 13 13 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
710370173 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2110.24288967964 3271.23799883281 4295.88848662635 216.395440718495 88.830586643392 127.564854075103 0 1228.1345060348 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 28 23 43 NA 1 0 0 1 0 1 0 0 0 0.04021113243762 0.589498806682577 0.228214971209213 8.36541367836259 0.682926829268293 0 0.0995614662892028 0 0 0 0
710370173 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1899.01201795204 3128.17943778502 3610.03372463551 86.7647590470339 -22.7241035599372 109.488862606971 0 1105.73422095059 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 28 23 43 NA 1 0 0 1 0 1 0 0 0 0.0172590918430245 1.26190476190476 0.21995068830902 8.19147239328759 0.598704696626315 1 0.100247520197656 0 0 0 0
710370173 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1989 3114 3951 -7 -155 148 0 1092 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 28 23 43 NA 1 0 0 1 0 1 0 0 0 -0.00137174211248285 -21.1428571428571 0.213991769547325 8.28172399041139 0.632456223065049 0 0.100114425048501 0 0 0 0
711020379 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1424.2651009415 258.149587092709 2563.74022941015 -59.469317812082 -88.0349744612063 28.5656566491243 89.2465751160737 166.888313613287 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 22 21 22 NA 1 0 0 0 0 0 1 0 0 -0.0353475978514952 -0.480342766658084 0.0991957065046105 7.84922249832527 0.682926829268293 0 0.0995614662892028 1 0 0 0
711020379 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1214.64474324345 240.18731220336 2485.2745706952 102.300494765709 84.441358384936 17.8591363807733 77.0927262210332 161.079887618979 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 22 21 22 NA 1 0 0 0 0 0 1 0 0 0.0703177348771645 0.174575268884815 0.110720606557921 7.81813842365246 0.598704696626315 0 0.100247520197656 0 0 0 0
711020379 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1158 155 2467 127 110 17 30 123 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 24 22 21 22 NA 1 0 0 0 0 0 1 0 0 0.0967250571210967 0.133858267716535 0.0936785986290937 7.81075811652936 0.632456223065049 0 0.100114425048501 1 0 0 0
711190133 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1364 1197 2077 182 111 71 7 1151 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 22 20 23 NA 1 0 0 0 0 1 0 0 0 0.0710659898477157 0.39010989010989 0.449433814916048 7.63867982387611 0.682926829268293 0 0.0995614662892028 0 1 0 0
711190133 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1460 1253 1805 62 0 62 20 1194 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 22 20 23 NA 1 0 0 0 0 1 0 0 0 0.022852930335422 1 0.44010320678216 7.49831587076698 0.598704696626315 1 0.100247520197656 0 1 0 0
711190133 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2261 1327 2309 156 43 113 100 1225 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 1 NA NA 22 22 20 23 NA 1 0 0 0 0 1 0 0 0 0.0434782608695652 0.724358974358974 0.341415830546265 7.7445698093545 0.632456223065049 1 0.100114425048501 0 1 0 0
711900374 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 19 19 20 24 NA 1 0 0 1 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
712080507 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 16 17 18 18 18 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 1 0 0
712120295 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 962 278 1855 60 51 9 62 208 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 24 24 1 0 0 0 0 0 0 1 0 0.0483870967741935 0.15 0.167741935483871 7.52563997504154 0.682926829268293 0 0.0995614662892028 0 0 0 0
712120295 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1020 294 2071 230 207 23 80 206 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 24 24 1 0 0 0 0 0 0 1 0 0.175038051750381 0.1 0.156773211567732 7.63578686139558 0.598704696626315 0 0.100247520197656 0 0 0 0
712120295 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1066 238 2464 331 330 1 69 160 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 13 13 13 24 24 1 0 0 0 0 0 0 1 0 0.253834355828221 0.00302114803625378 0.122699386503067 7.80954132465341 0.632456223065049 0 0.100114425048501 0 0 0 0
712180174 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 101078.878462198 39515.1502631348 140387.445965697 7218.00162167467 5247.71855164828 1970.28307002639 2596.22883172285 34631.5338253446 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 440 450 460 34 NA 1 0 0 1 1 0 0 0 1 0.0513393185124235 0.272967945048654 0.246322935186682 11.8521613503772 0.682926829268293 0 0.0995614662892028 0 0 0 0
712180174 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 113041.053158909 44893.5324102527 146646.903582661 23512.733244847 21985.0537373403 1527.6795075067 2696.9379270453 39219.7369168556 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 440 450 460 34 NA 1 0 0 1 1 0 0 0 1 0.148876404494382 0.0649724339402992 0.248328995042576 11.8957829598469 0.598704696626315 0 0.100247520197656 0 0 0 0
712180174 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 111583 48732 139232 20848 19229 1619 5612 40027 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 440 450 460 34 NA 1 0 0 1 1 0 0 0 1 0.130043975922403 0.0776573292402149 0.249677198016405 11.8438968855204 0.632456223065049 0 0.100114425048501 0 0 0 0
713000686 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 25 25 13 13 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 0 0 0
714510261 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 807 161 1614 120 96 24 55 105 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 16 13 13 1 0 0 0 0 1 0 0 0 0.12396694214876 0.2 0.108471074380165 7.38647084882989 0.682926829268293 0 0.0995614662892028 0 0 0 0
714510261 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 930 174 1762 36 24 12 37 136 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 16 13 13 1 0 0 0 0 1 0 0 0 0.0326086956521739 0.333333333333333 0.123188405797101 7.47420480649612 0.598704696626315 0 0.100247520197656 0 0 0 0
714510261 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1116 185 2061 183 167 16 31 152 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 16 13 13 1 0 0 0 0 1 0 0 0 0.140661029976941 0.087431693989071 0.116833205226749 7.63094658089046 0.632456223065049 0 0.100114425048501 0 0 0 0
715110244 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3775 6628 6729 606 362 244 4 6478 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 64 70 24 NA 1 0 0 0 0 1 0 0 0 0.058252427184466 0.402640264026403 0.622704988945497 8.81418182318832 0.682926829268293 0 0.0995614662892028 0 0 0 0
715110244 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 4371 6763 7516 713 520 193 14 6595 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 64 70 24 NA 1 0 0 0 0 1 0 0 0 0.0640380815520029 0.270687237026648 0.592329800610742 8.92478936053336 0.598704696626315 0 0.100247520197656 0 0 0 0
715110244 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 6211 7579 9703 1192 924 268 56 7385 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 60 64 70 24 NA 1 0 0 0 0 1 0 0 0 0.0864394488759971 0.224832214765101 0.535532994923858 9.1801903950253 0.632456223065049 0 0.100114425048501 0 0 0 0
715340361 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 731 176 1260 36 -14 50 36 139 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 26 18 1 0 0 0 0 1 0 0 0 0.0396912899669239 1.38888888888889 0.153252480705623 7.13886699994552 0.682926829268293 1 0.0995614662892028 0 0 0 0
715340361 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 783 156 1756 110 55 55 29 126 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 26 18 1 0 0 0 0 1 0 0 0 0.117145899893504 0.5 0.134185303514377 7.47079377419506 0.598704696626315 0 0.100247520197656 0 0 0 0
715340361 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 793 133 1834 109 59 50 28 105 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 16 26 18 1 0 0 0 0 1 0 0 0 0.117710583153348 0.458715596330275 0.113390928725702 7.51425465281641 0.632456223065049 0 0.100114425048501 0 0 0 0
715370418 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 3014.04246308624 757.642270964277 6230.53603061557 158.552268020472 54.227974404396 104.324293616076 34.0861553399061 698.766184468075 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 36 37 24 24 1 0 0 0 0 0 1 0 0 0.0420375188278789 0.657980456026059 0.185266328905929 8.73721764830747 0.682926829268293 0 0.0995614662892028 0 0 0 0
715370418 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 2079.25547573427 729.753598413444 5835.44650281211 193.154880259468 118.785086790582 74.3697934688861 36.1519829362641 653.83443424729 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 36 37 24 24 1 0 0 0 0 0 1 0 0 0.0687626401912116 0.385026737967914 0.232763375620519 8.67170606326898 0.598704696626315 0 0.100247520197656 0 0 0 0
715370418 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 2593.6465472274 720.457374229834 6559.51907533557 191.08905266311 113.104060900598 77.9849917625125 40.2836381289799 640.923011770053 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 36 36 37 24 24 1 0 0 0 0 0 1 0 0 0.057659342371825 0.408108108108107 0.19339255103631 8.78867256756405 0.632456223065049 0 0.100114425048501 0 0 0 0
715590179 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2529 481 3958 256 80 176 97 350 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 22 22 25 25 1 0 0 0 0 0 1 0 0 0.0850498338870432 0.6875 0.116279069767442 8.28349412616251 0.682926829268293 1 0.0995614662892028 0 0 0 0
715590179 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2390 531 2658 55 -79 134 91 423 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 22 22 25 25 1 0 0 0 0 0 1 0 0 0.0188291680931188 2.43636363636364 0.144813420061623 7.88532923927319 0.598704696626315 1 0.100247520197656 0 0 0 0
715590179 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2983 549 4432 253 74 179 84 446 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 22 22 22 25 25 1 0 0 0 0 0 1 0 0 0.0716308040770102 0.707509881422925 0.126274065685164 8.39660622842712 0.632456223065049 1 0.100114425048501 0 0 0 0
717360159 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1456.65203096676 423.534262267142 1732.31782964153 96.1675933624959 39.2846245616572 56.8829688008387 2.6357909795638 363.993102201656 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 16 16 16 50 NA 1 0 0 0 0 0 0 1 0 0.0511479068369809 0.591498308441837 0.193594168573366 7.45721557669947 0.682926829268293 0 0.0995614662892028 0 1 0 0
